mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout_rate,param_epochs,param_learning_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,optimizer_name,learning_rate,dropout_rate,batch_size,epochs,test_accuracy
7.671801471710205,0.7316426129692141,0.46720495223999026,0.0988880793476792,64,0.5,100,0.0005,<class 'keras.optimizers.nadam.Nadam'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.nadam.Nadam'>}",0.662162184715271,0.7027027010917664,0.7162162065505981,0.6891891956329346,0.6438356041908264,0.6828211784362793,0.026448907386453863,115,Nadam,0.0005,0.5,64,100,0.6828211784362793
5.359001302719117,0.07173526619064674,0.41119894981384275,0.06018182344037279,64,0.5,100,0.0005,<class 'keras.optimizers.ftrl.Ftrl'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.0005, 'optimizer': <class 'keras.optimizers.ftrl.Ftrl'>}",0.662162184715271,0.6486486196517944,0.7162162065505981,0.6351351141929626,0.6301369667053223,0.6584598183631897,0.030958014354529564,187,Ftrl,0.0005,0.5,64,100,0.6584598183631897
5.397801780700684,0.08876491798950123,0.3599999904632568,0.014212126901136605,64,0.5,100,0.0001,<class 'keras.optimizers.adam.Adam'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.0001, 'optimizer': <class 'keras.optimizers.adam.Adam'>}",0.662162184715271,0.6486486196517944,0.7162162065505981,0.6351351141929626,0.6301369667053223,0.6584598183631897,0.030958014354529564,187,Adam,0.0001,0.5,64,100,0.6584598183631897
4.704798316955566,0.18318241591193846,0.4791999816894531,0.043878229827716365,64,0.5,100,0.0001,<class 'keras.optimizers.rmsprop.RMSprop'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.0001, 'optimizer': <class 'keras.optimizers.rmsprop.RMSprop'>}",0.6756756901741028,0.6486486196517944,0.7567567825317383,0.6351351141929626,0.6301369667053223,0.6692706346511841,0.04651192542502525,142,RMSprop,0.0001,0.5,64,100,0.6692706346511841
5.68919939994812,0.9010431309068816,0.35220065116882326,0.08317025733943963,64,0.5,100,0.0001,<class 'keras.optimizers.adadelta.Adadelta'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.0001, 'optimizer': <class 'keras.optimizers.adadelta.Adadelta'>}",0.7162162065505981,0.6216216087341309,0.6756756901741028,0.47297295928001404,0.6027397513389587,0.6178452432155609,0.08276668713553009,378,Adadelta,0.0001,0.5,64,100,0.6178452432155609
4.665402221679687,0.1463515089992274,0.3505992412567139,0.07186641816425805,64,0.5,100,0.0001,<class 'keras.optimizers.adagrad.Adagrad'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.0001, 'optimizer': <class 'keras.optimizers.adagrad.Adagrad'>}",0.3378378450870514,0.6216216087341309,0.5270270109176636,0.5675675868988037,0.5479452013969421,0.5203998506069183,0.096542416717866,427,Adagrad,0.0001,0.5,64,100,0.5203998506069183
7.0204010009765625,0.173205706725728,0.4391993522644043,0.05519472542647654,64,0.5,100,0.0001,<class 'keras.optimizers.nadam.Nadam'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.0001, 'optimizer': <class 'keras.optimizers.nadam.Nadam'>}",0.6891891956329346,0.6486486196517944,0.7162162065505981,0.6351351141929626,0.6301369667053223,0.6638652205467224,0.0333960731548752,163,Nadam,0.0001,0.5,64,100,0.6638652205467224
5.667202663421631,0.7172365319090496,0.41499953269958495,0.06316554645198462,64,0.5,100,0.0001,<class 'keras.optimizers.ftrl.Ftrl'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 100, 'learning_rate': 0.0001, 'optimizer': <class 'keras.optimizers.ftrl.Ftrl'>}",0.662162184715271,0.6486486196517944,0.7162162065505981,0.6351351141929626,0.6301369667053223,0.6584598183631897,0.030958014354529564,187,Ftrl,0.0001,0.5,64,100,0.6584598183631897
6.519799757003784,0.22815311724404125,0.3487992763519287,0.06124053743304205,64,0.5,150,0.001,<class 'keras.optimizers.adam.Adam'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 150, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.adam.Adam'>}",0.7027027010917664,0.7432432174682617,0.7162162065505981,0.6486486196517944,0.6712328791618347,0.696408724784851,0.033287448150074325,67,Adam,0.001,0.5,64,150,0.696408724784851
6.597802448272705,0.2799244407594754,0.5184008598327636,0.03144847460588704,64,0.5,150,0.001,<class 'keras.optimizers.rmsprop.RMSprop'>,"{'batch_size': 64, 'dropout_rate': 0.5, 'epochs': 150, 'learning_rate': 0.001, 'optimizer': <class 'keras.optimizers.rmsprop.RMSprop'>}",0.7567567825317383,0.7297297120094299,0.6891891956329346,0.6486486196517944,0.6575342416763306,0.6963717103004455,0.04146454893890091,70,RMSprop,0.001,0.5,64,150,0.6963717103004455
